date,season,team1,team2,elo1,elo2,elo_prob1,score1,score2
1991-10-27,1991,phi,sfo,1531.806,1614.161,0.4750448996307598,7,23
1991-10-27,1991,nor,chi,1647.453,1546.027,0.722726216390638,17,20
1991-10-27,1991,crd,min,1446.318,1471.015,0.557741913625913,0,28
1991-10-27,1991,oti,cin,1630.336,1399.936,0.8455946853513386,35,3
1991-10-27,1991,cle,pit,1410.346,1488.714,0.4807713894036802,17,14
1991-10-28,1991,kan,rai,1603.189,1553.356,0.6594921489861925,24,21
1991-11-03,1991,was,oti,1704.482,1639.856,0.67834735051652,16,13
1991-11-03,1991,ram,nor,1444.596,1625.775,0.3387700542381995,17,24
1991-11-03,1991,atl,sfo,1470.171,1640.868,0.3524149450519991,17,14
1991-11-03,1991,buf,nwe,1661.88,1332.743,0.9062628632016582,22,17
1991-11-03,1991,chi,det,1567.705,1545.19,0.6233464903166053,20,10
1991-11-03,1991,cin,cle,1390.417,1424.83,0.5439048629387501,23,21
1991-11-03,1991,clt,mia,1330.455,1497.031,0.3578476006296944,6,10
1991-11-03,1991,dal,crd,1482.964,1408.056,0.6911231102698547,27,7
1991-11-03,1991,den,pit,1553.209,1474.23,0.6961031984437887,20,13
1991-11-03,1991,min,tam,1509.278,1337.099,0.796621692688075,28,13
1991-11-03,1991,nyj,gnb,1470.828,1410.773,0.6725793688444516,19,16
1991-11-04,1991,phi,nyg,1505.099,1588.211,0.4739583226906916,30,7
1991-11-10,1991,sdg,sea,1401.118,1565.603,0.3606182682869022,17,14
1991-11-10,1991,tam,det,1326.919,1527.818,0.3138249273548863,30,21
1991-11-10,1991,oti,dal,1631.434,1500.647,0.7552923331611554,26,23
1991-11-10,1991,was,atl,1712.904,1489.032,0.8406243509697761,56,17
1991-11-10,1991,nyj,clt,1479.418,1319.445,0.7850005064360643,27,28
1991-11-10,1991,nor,sfo,1639.157,1622.007,0.6160683595217693,10,3
1991-11-10,1991,mia,nwe,1508.041,1329.895,0.8021300710202626,30,20
1991-11-10,1991,gnb,buf,1402.183,1664.729,0.2428410323369642,24,34
1991-11-10,1991,den,rai,1565.071,1544.383,0.620874051663959,16,17
1991-11-10,1991,crd,nyg,1390.373,1554.497,0.3610975562257801,14,21
1991-11-10,1991,cle,phi,1414.946,1538.812,0.416086438985952,30,32
1991-11-10,1991,cin,pit,1400.301,1462.367,0.5042222650466187,27,33
1991-11-10,1991,ram,kan,1431.214,1612.161,0.3390692770284799,20,27
1991-11-11,1991,min,chi,1519.458,1585.078,0.4991077492235748,17,34
1991-11-17,1991,sfo,crd,1606.615,1376.003,0.8457539549432534,14,10
1991-11-17,1991,rai,sea,1553.339,1547.036,0.6011965096912192,31,7
1991-11-17,1991,pit,was,1482.017,1723.298,0.2660503199292838,14,41
1991-11-17,1991,phi,cin,1547.716,1380.651,0.7918105249145954,17,10
1991-11-17,1991,oti,cle,1637.664,1406.042,0.8465108954951072,28,24
1991-11-17,1991,nyg,dal,1568.867,1494.417,0.6905600165992535,22,9
1991-11-17,1991,det,ram,1494.138,1417.818,0.6928555362845533,21,10
1991-11-17,1991,sdg,nor,1419.685,1654.549,0.2733253944619252,24,21
1991-11-17,1991,nwe,nyj,1321.35,1467.296,0.3855722784539376,21,28
1991-11-17,1991,kan,den,1625.557,1556.115,0.6843661760305767,20,24
1991-11-17,1991,gnb,min,1391.496,1490.614,0.4510574699906358,21,35
1991-11-17,1991,clt,chi,1331.567,1613.922,0.2224931815653285,17,31
1991-11-17,1991,atl,tam,1478.638,1360.599,0.7414765598909849,43,7
1991-11-18,1991,mia,buf,1516.586,1675.416,0.3681575977694407,27,41
1991-11-24,1991,chi,mia,1624.889,1497.462,0.7516998578783913,13,16
1991-11-24,1991,nyj,sdg,1482.762,1441.518,0.6483033320542858,24,3
1991-11-24,1991,cin,rai,1372.819,1578.207,0.3082873566189556,14,38
1991-11-24,1991,cle,kan,1401.689,1602.094,0.3144376087809032,20,15
1991-11-24,1991,crd,phi,1371.626,1555.549,0.3352407939168529,14,34
1991-11-24,1991,gnb,clt,1367.44,1320.6,0.6556125803112581,14,10
1991-11-24,1991,min,det,1514.67,1508.481,0.6010391604053358,14,34
1991-11-24,1991,nwe,buf,1305.883,1694.54,0.1343398678129359,16,13
1991-11-24,1991,nor,atl,1632.716,1495.874,0.7616770482829813,20,23
1991-11-24,1991,pit,oti,1465.602,1642.018,0.3449387106549808,26,14
1991-11-24,1991,was,dal,1739.713,1479.058,0.8669920459443685,21,24
1991-11-24,1991,tam,nyg,1343.363,1584.226,0.2665204373954752,14,21
1991-11-24,1991,sea,den,1522.168,1579.578,0.5109211507610274,13,10
1991-11-25,1991,ram,sfo,1403.475,1610.992,0.3056800736369562,10,33
1991-11-28,1991,det,chi,1546.302,1602.049,0.5133129900274844,16,6
1991-11-28,1991,dal,pit,1507.272,1500.998,0.601156484221966,20,10
1991-12-01,1991,clt,cle,1310.051,1427.867,0.424571798047629,0,31
1991-12-01,1991,mia,tam,1520.301,1333.099,0.810273981252694,33,14
1991-12-01,1991,sea,kan,1535.681,1575.916,0.5355794634726746,6,19
1991-12-01,1991,buf,nyj,1666.399,1503.503,0.7878267138135571,24,13
1991-12-01,1991,ram,was,1385.228,1711.498,0.1818310318893466,6,27
1991-12-01,1991,sfo,nor,1629.239,1609.465,0.6196347866334245,38,24
1991-12-01,1991,cin,nyg,1354.163,1594.49,0.2671240407605556,27,24
1991-12-01,1991,den,nwe,1566.064,1334.024,0.8468232731220785,20,3
1991-12-01,1991,atl,gnb,1519.126,1377.989,0.76613600151032,35,31
1991-12-01,1991,sdg,rai,1420.778,1596.864,0.3453680703980442,7,9
1991-12-02,1991,oti,phi,1606.621,1574.915,0.6356850475690417,6,13
1991-12-08,1991,rai,buf,1604.087,1675.953,0.4901203178039246,27,30
1991-12-08,1991,ram,atl,1375.18,1526.009,0.3789349105838308,14,31
1991-12-08,1991,kan,sdg,1604.506,1413.554,0.8135703051545939,20,17
1991-12-08,1991,tam,min,1322.901,1476.849,0.3747187398799094,24,26
1991-12-08,1991,sea,sfo,1507.091,1649.076,0.390987957022751,22,24
1991-12-08,1991,oti,pit,1578.968,1482.471,0.717004569320693,31,6
1991-12-08,1991,nyg,phi,1572.411,1602.568,0.5499756794231696,14,19
1991-12-08,1991,nwe,clt,1326.223,1281.312,0.6531011039049945,23,17
1991-12-08,1991,det,nyj,1569.545,1493.948,0.691969140918938,34,20
1991-12-08,1991,dal,nor,1525.8,1589.628,0.501686637183171,23,14
1991-12-08,1991,crd,was,1352.26,1721.546,0.1478441166429284,14,20
1991-12-08,1991,cle,den,1456.606,1573.866,0.4253539250178713,7,17
1991-12-08,1991,chi,gnb,1578.807,1371.106,0.8277541172529851,27,13
1991-12-09,1991,mia,cin,1530.499,1376.242,0.7793950934767254,37,13
1991-12-14,1991,sfo,kan,1657.376,1609.136,0.6574299012884437,28,14
1991-12-14,1991,chi,tam,1587.107,1314.987,0.8744201002159449,27,0
1991-12-15,1991,den,crd,1593.792,1347.205,0.8573728436203306,24,19
1991-12-15,1991,cle,oti,1436.68,1596.148,0.367303695465072,14,17
1991-12-15,1991,sdg,mia,1408.924,1543.414,0.4013083526996356,38,30
1991-12-15,1991,nyj,nwe,1478.267,1339.081,0.7641177390058075,3,6
1991-12-15,1991,gnb,det,1362.806,1585.226,0.2877816785991843,17,21
1991-12-15,1991,clt,buf,1268.453,1689.5,0.1140957075602516,7,35
1991-12-15,1991,min,ram,1484.762,1354.097,0.7551625088479179,20,14
1991-12-15,1991,atl,sea,1547.091,1498.79,0.6575089801532245,26,13
1991-12-15,1991,was,nyg,1726.601,1552.385,0.798514866983823,34,17
1991-12-15,1991,pit,cin,1465.291,1363.327,0.7233464007081783,17,10
1991-12-15,1991,phi,dal,1622.593,1548.736,0.6898301047329601,13,25
1991-12-16,1991,nor,rai,1566.692,1590.541,0.5589456665544675,27,0
1991-12-21,1991,min,gnb,1493.513,1354.161,0.7642899297175798,7,27
1991-12-21,1991,nyg,oti,1541.88,1605.912,0.5013930603767155,24,20
1991-12-22,1991,sea,ram,1481.599,1345.347,0.7610599843332175,23,9
1991-12-22,1991,sdg,den,1436.091,1598.269,0.3636859441798022,14,17
1991-12-22,1991,tam,clt,1307.73,1261.84,0.6543767964659838,17,3
1991-12-22,1991,rai,kan,1561.687,1591.491,0.5504785608800341,21,27
1991-12-22,1991,pit,cle,1475.985,1426.916,0.6585038465818076,17,10
1991-12-22,1991,phi,was,1584.822,1737.106,0.3769657653934598,24,22
1991-12-22,1991,mia,nyj,1516.247,1454.913,0.674198650489121,20,23
1991-12-22,1991,dal,atl,1586.507,1564.283,0.6229531124997568,31,27
1991-12-22,1991,crd,nor,1342.728,1595.546,0.2532851762335253,3,27
1991-12-22,1991,cin,nwe,1352.633,1362.435,0.5787746493309225,29,7
1991-12-22,1991,buf,det,1696.114,1593.871,0.7236676829346282,14,17
1991-12-23,1991,sfo,chi,1675.022,1594.364,0.6981439043131564,52,14
1991-12-28,1991,nor,atl,1610.569,1552.609,0.6699180993290528,20,27
1991-12-28,1991,kan,rai,1613.263,1539.915,0.6892028317513905,10,6
1991-12-29,1991,chi,dal,1573.62,1598.181,0.5579350144008206,13,17
1991-12-29,1991,oti,nyj,1589.87,1474.745,0.7382481021799431,17,10
1992-01-04,1991,den,oti,1607.926,1599.932,0.6035280540502393,26,24
1992-01-04,1991,was,atl,1722.851,1582.12,0.7657169947917283,24,7
1992-01-05,1991,buf,kan,1674.399,1622.675,0.661932354249271,37,14
1992-01-05,1991,det,dal,1615.586,1616.477,0.5912272466666136,38,6
1992-01-12,1991,buf,den,1694.804,1616.357,0.6954549706559726,10,7
1992-01-12,1991,was,det,1735.236,1643.362,0.7115736861657578,41,10
1992-01-26,1991,was,buf,1753.897,1702.731,0.5731060538588908,37,24
1992-09-06,1992,tam,crd,1385.367,1386.803,0.5904688218437419,23,7
1992-09-06,1992,phi,nor,1567.718,1555.706,0.609049051467099,15,13
1992-09-06,1992,oti,pit,1562.667,1494.658,0.6825816105428171,24,29
1992-09-06,1992,nyg,sfo,1540.282,1632.177,0.4613721097018012,14,31
1992-09-06,1992,gnb,min,1438.643,1463.14,0.5580258792963548,20,23
1992-09-06,1992,atl,nyj,1548.156,1478.122,0.6851018345718218,20,17
1992-09-06,1992,den,rai,1573.954,1522.002,0.662225994380125,17,13
1992-09-06,1992,sdg,kan,1452.623,1569.846,0.4254059863425036,10,24
1992-09-06,1992,buf,ram,1622.141,1390.66,0.846405406524816,40,7
1992-09-06,1992,clt,cle,1331.013,1443.942,0.4314588624517453,14,3
1992-09-06,1992,chi,det,1538.55,1584.8,0.5269572538600554,27,24
1992-09-06,1992,sea,cin,1497.304,1420.601,0.6933245170797545,3,21
1992-09-07,1992,dal,was,1560.8,1685.611,0.4147653856320293,23,10
1992-09-13,1992,pit,nyj,1520.693,1469.896,0.6607371914713094,27,10
1992-09-13,1992,den,sdg,1584.277,1430.117,0.77929907208112,21,13
1992-09-13,1992,nyg,dal,1513.933,1592.553,0.4804092787702387,28,34
1992-09-13,1992,was,atl,1653.859,1556.382,0.7181478441271631,24,17
1992-09-13,1992,tam,gnb,1407.921,1422.881,0.5715195051826513,31,3
1992-09-13,1992,sfo,buf,1658.526,1631.687,0.6291723394481168,31,34
1992-09-13,1992,nor,chi,1547.406,1551.554,0.5866884518840839,28,6
1992-09-13,1992,kan,sea,1592.352,1453.664,0.7636006452927836,26,7
1992-09-13,1992,det,min,1571.796,1478.902,0.7127772529788893,31,17
1992-09-13,1992,crd,phi,1364.249,1576.017,0.3005112495501575,14,31
1992-09-13,1992,clt,oti,1359.897,1536.632,0.3445239032639669,10,20
1992-09-13,1992,cin,rai,1464.241,1511.678,0.5252536818195367,24,21
1992-09-13,1992,ram,nwe,1381.114,1392.777,0.5761607517405607,14,0
1992-09-14,1992,cle,mia,1415.058,1499.277,0.4723698121819644,23,27
1992-09-20,1992,rai,cle,1498.619,1399.984,0.7194951518332633,16,28
1992-09-20,1992,phi,den,1592.303,1593.097,0.5913621869689512,30,0
1992-09-20,1992,mia,ram,1514.35,1403.526,0.7334356730066174,26,10
1992-09-20,1992,oti,kan,1552.356,1605.316,0.5173200202150834,23,20
1992-09-20,1992,sdg,pit,1421.297,1539.324,0.4242750822983183,6,23
1992-09-20,1992,nyj,sfo,1451.265,1640.321,0.3286882853600753,14,31
1992-09-20,1992,nwe,sea,1370.365,1440.7,0.4923229212067367,6,10
1992-09-20,1992,min,tam,1464.387,1436.136,0.6310667495855026,26,20
1992-09-20,1992,gnb,cin,1394.666,1477.299,0.4746458380887538,24,23
1992-09-20,1992,dal,crd,1611.135,1347.964,0.8686533504472013,31,20
1992-09-20,1992,buf,clt,1649.891,1344.173,0.8941664485466874,38,0
1992-09-20,1992,atl,nor,1545.467,1572.627,0.554241836740926,7,10
1992-09-20,1992,was,det,1664.775,1586.31,0.69547691587591,13,10
1992-09-21,1992,chi,nyg,1526.333,1495.352,0.6347179772275121,14,27
1992-09-27,1992,gnb,pit,1402.008,1563.273,0.3649030679836047,17,3
1992-09-27,1992,det,tam,1578.384,1422.362,0.7811370544957171,23,27
1992-09-27,1992,cle,den,1439.86,1565.828,0.4131496381388684,0,12
1992-09-27,1992,cin,min,1469.957,1478.161,0.5810156336745785,7,42
1992-09-27,1992,chi,atl,1491.304,1529.831,0.5380241518082602,41,31
1992-09-27,1992,nor,sfo,1588.263,1658.308,0.4927401716165827,10,16
1992-09-27,1992,nwe,buf,1354.556,1656.527,0.2035723646223934,7,41
1992-09-27,1992,ram,nyj,1389.539,1433.278,0.5305589032630215,18,10
1992-09-27,1992,sea,mia,1456.509,1528.337,0.4901749829664588,17,19
1992-09-27,1992,oti,sdg,1565.666,1397.348,0.7929970359833307,27,0
1992-09-28,1992,kan,rai,1592.006,1458.744,0.757916004784253,27,7
1992-10-04,1992,sfo,ram,1677.44,1409.971,0.8714505434262871,27,24
1992-10-04,1992,tam,clt,1450.314,1337.537,0.735627867995185,14,24
1992-10-04,1992,rai,nyg,1445.222,1530.381,0.4710213792950902,13,10
1992-10-04,1992,nyj,nwe,1412.846,1341.488,0.6867437643858653,30,21
1992-10-04,1992,min,chi,1520.907,1513.196,0.6031381792063206,21,20
1992-10-04,1992,det,nor,1550.432,1569.13,0.5662422366894934,7,13
1992-10-04,1992,den,kan,1586.45,1605.528,0.5657048937125374,20,19
1992-10-04,1992,crd,was,1342.283,1672.701,0.1783057160568801,27,24
1992-10-04,1992,buf,mia,1669.595,1539.074,0.7550092137122625,10,37
1992-10-04,1992,atl,gnb,1507.939,1437.98,0.6850086858450606,24,10
1992-10-04,1992,sdg,sea,1384.875,1445.772,0.5059044171707069,17,6
1992-10-05,1992,phi,dal,1619.572,1616.815,0.5962924838026515,31,7
1992-10-11,1992,dal,sea,1591.602,1421.262,0.7949011875308885,27,0
1992-10-11,1992,rai,buf,1460.024,1614.37,0.3741820853885198,20,3
1992-10-11,1992,nyg,crd,1515.579,1368.191,0.7725214112830432,31,21
1992-10-11,1992,nwe,sfo,1327.904,1680.537,0.1603335165755019,12,24
1992-10-11,1992,mia,atl,1594.299,1524.013,0.6854147052218433,21,17
1992-10-11,1992,nor,ram,1591.641,1406.875,0.8081088794984628,13,10
1992-10-11,1992,clt,nyj,1375.918,1426.43,0.5208378312914036,6,3
1992-10-11,1992,kan,phi,1599.631,1644.785,0.5285296672339713,24,17
1992-10-11,1992,cle,pit,1419.237,1527.302,0.438339938963484,17,9
1992-10-11,1992,cin,oti,1427.212,1578.139,0.3788021546819758,24,38
1992-10-12,1992,was,den,1646.793,1592.348,0.665428523516765,34,3
1992-10-15,1992,min,det,1526.232,1527.921,0.5901165991707177,31,14
1992-10-18,1992,ram,nyg,1402.097,1525.528,0.4166949495414332,38,17
1992-10-18,1992,chi,tam,1507.87,1411.933,0.7163500106089234,31,14
1992-10-18,1992,clt,sdg,1389.116,1409.385,0.5640197524662065,14,34
1992-10-18,1992,cle,gnb,1444.412,1421.905,0.6233356779767424,17,6
1992-10-18,1992,den,oti,1570.351,1597.884,0.5537113023319774,27,21
1992-10-18,1992,was,phi,1668.79,1625.353,0.6511762469886294,16,12
1992-10-18,1992,sfo,atl,1687.811,1514.474,0.7976995506564145,56,17
1992-10-18,1992,sea,rai,1408.914,1497.732,0.4657767378853384,0,19
1992-10-18,1992,mia,nwe,1603.838,1320.63,0.8812631289774179,38,17
1992-10-18,1992,dal,kan,1603.95,1619.063,0.5713038119244059,17,10
1992-10-18,1992,crd,nor,1358.242,1596.419,0.2695539248903314,21,30
1992-10-19,1992,pit,cin,1502.127,1407.467,0.7148539681256856,20,0
1992-10-25,1992,nyg,sea,1488.484,1381.307,0.7293111562478537,23,10
1992-10-25,1992,oti,cin,1580.806,1391.279,0.8123229307423893,26,10
1992-10-25,1992,sdg,den,1444.441,1587.429,0.3896140054535749,24,21
1992-10-25,1992,tam,det,1396.654,1504.89,0.4380976073915461,7,38
1992-10-25,1992,gnb,chi,1403.902,1523.149,0.4225605510801317,10,30
1992-10-25,1992,kan,pit,1601.63,1518.315,0.7013573394007033,3,27
1992-10-25,1992,mia,clt,1610.176,1354.06,0.8639499829889433,20,31
1992-10-25,1992,phi,crd,1614.652,1346.735,0.871739166226272,7,3
1992-10-25,1992,min,was,1549.264,1679.49,0.407219690315581,13,15
1992-10-25,1992,nwe,cle,1314.293,1462.415,0.3826090612897891,17,19
1992-10-25,1992,rai,dal,1525.34,1621.383,0.4554440356666441,13,28
1992-10-26,1992,nyj,buf,1413.232,1576.662,0.3620197342127896,20,24
1992-11-01,1992,nyj,mia,1402.078,1559.901,0.3695070531402783,26,14
1992-11-01,1992,sdg,clt,1461.987,1404.335,0.6695259237201827,26,0
1992-11-01,1992,was,nyg,1688.18,1501.734,0.8096040620794506,7,24
1992-11-01,1992,pit,oti,1566.73,1590.338,0.5592876450866368,21,20
1992-11-01,1992,nor,tam,1607.927,1366.872,0.8534342288974976,23,21
1992-11-01,1992,det,gnb,1534.671,1378.791,0.7809972750505756,13,27
1992-11-01,1992,dal,phi,1646.287,1618.238,0.6307959822271682,20,10
1992-11-01,1992,crd,sfo,1343.149,1701.277,0.156120652704105,24,14
1992-11-01,1992,cin,cle,1381.747,1470.516,0.4658469248654565,30,10
1992-11-01,1992,buf,nwe,1587.816,1306.192,0.88030568915306,16,7
1992-11-01,1992,atl,ram,1501.007,1439.141,0.6748709706362378,30,28
1992-11-02,1992,chi,min,1548.26,1540.574,0.6031037316600114,10,38
1992-11-08,1992,ram,crd,1432.387,1389.841,0.6500103131012891,14,20
1992-11-08,1992,clt,mia,1383.701,1526.132,0.3903767926245253,0,28
1992-11-08,1992,den,nyj,1569.884,1435.847,0.7587336114275622,27,16
1992-11-08,1992,det,dal,1487.65,1663.275,0.3459682952676969,3,37
1992-11-08,1992,nwe,nor,1301.43,1610.754,0.1967958528622274,14,31
1992-11-08,1992,nyg,gnb,1554.574,1425.812,0.753131442515775,27,7
1992-11-08,1992,oti,cle,1584.341,1437.636,0.7718297515842342,14,24
1992-11-08,1992,phi,rai,1601.25,1500.437,0.7220185317001908,31,10
1992-11-08,1992,kan,sdg,1553.214,1482.62,0.6857968741636423,16,14
1992-11-08,1992,sea,was,1368.056,1635.34,0.2378613946404496,3,16
1992-11-08,1992,chi,cin,1506.256,1414.627,0.71128414782776,28,31
1992-11-08,1992,tam,min,1364.045,1582.578,0.2923894981053939,7,35
1992-11-08,1992,buf,pit,1592.578,1572.727,0.6197392490260913,28,20
1992-11-09,1992,atl,sfo,1507.761,1654.585,0.3843756073707132,3,41
1992-11-15,1992,rai,sea,1484.456,1356.559,0.7522044948671535,20,3
1992-11-15,1992,dal,ram,1686.698,1405.79,0.8798707220598053,23,27
1992-11-15,1992,atl,crd,1480.608,1416.438,0.6777743395677673,20,17
1992-11-15,1992,cle,sdg,1478.592,1476.117,0.59590164401189,13,14
1992-11-15,1992,clt,nwe,1358.305,1291.191,0.6814643019024217,34,37
1992-11-15,1992,den,nyg,1580.88,1568.39,0.6097040307573904,27,13
1992-11-15,1992,gnb,phi,1411.997,1617.231,0.3084764305411038,27,24
1992-11-15,1992,kan,was,1559.717,1646.837,0.4682097026332957,35,16
1992-11-15,1992,min,oti,1600.985,1543.385,0.6694596889747645,13,17
1992-11-15,1992,nyj,cin,1424.851,1435.86,0.5770798316425483,17,14
1992-11-15,1992,pit,det,1556.637,1464.227,0.7122065226158628,17,14
1992-11-15,1992,sfo,nor,1681.739,1620.993,0.6734547248720981,21,20
1992-11-15,1992,tam,chi,1345.639,1485.023,0.3945589304175031,20,17
1992-11-16,1992,mia,buf,1551.529,1608.668,0.5113109583271849,20,26
1992-11-22,1992,pit,clt,1564.084,1338.204,0.8421668750243304,30,14
1992-11-22,1992,sea,kan,1343.389,1591.903,0.2579996470604183,14,24
1992-11-22,1992,nwe,nyj,1311.293,1436.296,0.4144971302269723,24,3
1992-11-22,1992,nyg,phi,1547.97,1596.752,0.5233226410356483,34,47
1992-11-22,1992,rai,den,1497.626,1601.299,0.444573798344646,24,0
1992-11-22,1992,sdg,tam,1484.639,1363.012,0.7454159542742362,29,14
1992-11-22,1992,ram,sfo,1439.395,1686.021,0.2600856762030284,10,27
1992-11-22,1992,buf,atl,1628.638,1489.046,0.7645387264084662,41,14
1992-11-22,1992,chi,gnb,1467.649,1432.475,0.6402957234694044,3,17
1992-11-22,1992,cin,det,1424.415,1456.781,0.5468264731652106,13,19
1992-11-22,1992,crd,dal,1408.0,1653.092,0.2617886075737216,10,16
1992-11-22,1992,mia,oti,1531.558,1566.206,0.5435692585188661,19,16
1992-11-22,1992,min,cle,1578.164,1470.07,0.7303519911859004,17,13
1992-11-23,1992,nor,was,1616.711,1614.652,0.5953248639533856,20,3
1992-11-26,1992,dal,nyg,1662.509,1520.143,0.7674011982955556,30,3
1992-11-26,1992,det,oti,1478.383,1553.723,0.4851239355463298,21,24
1992-11-29,1992,gnb,tam,1468.809,1349.999,0.7423264084045565,19,14
1992-11-29,1992,cin,pit,1402.813,1571.983,0.3544236069480077,9,21
1992-11-29,1992,atl,nwe,1474.689,1348.504,0.7503630188739635,34,0
1992-11-29,1992,cle,chi,1462.024,1431.316,0.6343535428749975,27,14
1992-11-29,1992,clt,buf,1330.304,1642.995,0.1937501857668263,16,13
1992-11-29,1992,nor,mia,1639.412,1544.041,0.7156875103831285,24,13
1992-11-29,1992,nyj,kan,1399.085,1603.323,0.3097008211062118,7,23
1992-11-29,1992,sfo,phi,1699.909,1624.579,0.6916414412627933,20,14
1992-11-29,1992,was,crd,1591.95,1398.582,0.815670530949827,41,3
1992-11-29,1992,ram,min,1425.507,1586.211,0.3656517979675121,17,31
1992-11-29,1992,sdg,rai,1497.653,1534.023,0.5411088758023014,27,3
1992-11-30,1992,sea,den,1331.969,1564.902,0.2755387394310719,16,13
1992-12-03,1992,nor,atl,1652.582,1491.021,0.786539300747864,22,14
1992-12-06,1992,nyg,was,1505.977,1604.037,0.4525659107320628,10,28
1992-12-06,1992,crd,sdg,1386.496,1526.815,0.3932739289694704,21,27
1992-12-06,1992,phi,min,1613.298,1605.189,0.6036864462109784,28,17
1992-12-06,1992,tam,ram,1341.477,1406.529,0.4999251659850366,27,31
1992-12-06,1992,nwe,clt,1332.172,1355.494,0.5596934055194999,0,6
1992-12-06,1992,gnb,det,1477.33,1464.995,0.6094916852820718,38,10
1992-12-06,1992,den,dal,1543.156,1676.676,0.4026506449846123,27,31
1992-12-06,1992,cle,cin,1480.518,1385.454,0.715327778519076,37,21
1992-12-06,1992,buf,nyj,1617.805,1382.58,0.8491863931375915,17,24
1992-12-06,1992,sfo,mia,1711.19,1530.871,0.8041079337650174,27,3
1992-12-06,1992,rai,kan,1504.86,1619.827,0.4285834039024853,28,7
1992-12-06,1992,pit,sea,1589.343,1353.715,0.8494832536545235,20,14
1992-12-07,1992,oti,chi,1567.11,1412.821,0.779426764067039,24,7
1992-12-12,1992,crd,nyg,1371.697,1479.721,0.4383980462316183,19,0
1992-12-12,1992,buf,den,1576.907,1530.587,0.654936410749109,27,17
1992-12-13,1992,kan,nwe,1583.681,1309.969,0.8754229787942539,27,20
1992-12-13,1992,sdg,cin,1541.614,1370.417,0.7957043077592687,27,10
1992-12-13,1992,ram,nor,1422.62,1661.087,0.2692253605908992,14,37
1992-12-13,1992,chi,pit,1401.226,1594.496,0.3233581720244265,30,6
1992-12-13,1992,det,cle,1439.589,1495.555,0.5129980418836549,24,14
1992-12-13,1992,nyj,clt,1423.478,1377.697,0.654234872730518,6,10
1992-12-13,1992,was,dal,1630.293,1689.245,0.5087028926116646,20,17
1992-12-13,1992,tam,atl,1325.386,1482.516,0.3704369129109418,7,35
1992-12-13,1992,sea,phi,1348.561,1632.36,0.2210585490740887,17,20
1992-12-13,1992,oti,gnb,1578.705,1502.736,0.6924253888739699,14,16
1992-12-13,1992,min,sfo,1586.127,1722.536,0.3986572018265412,17,20
1992-12-14,1992,mia,rai,1519.525,1541.006,0.5623033793432767,20,7
1992-12-19,1992,sfo,tam,1733.242,1301.441,0.9458238945808808,21,14
1992-12-19,1992,nyg,kan,1445.401,1588.171,0.3899124828299913,35,21
1992-12-20,1992,cle,oti,1472.295,1562.45,0.4638621682134177,14,17
1992-12-20,1992,rai,sdg,1518.352,1552.279,0.5445987946364246,14,36
1992-12-20,1992,pit,min,1548.239,1575.421,0.554210548584702,3,6
1992-12-20,1992,phi,was,1637.935,1643.878,0.584180665435545,17,13
1992-12-20,1992,nor,buf,1676.948,1592.659,0.702530384424094,16,20
1992-12-20,1992,mia,nyj,1542.179,1401.302,0.7658677320543049,19,17
1992-12-20,1992,det,chi,1462.849,1447.484,0.6136350846823546,16,3
1992-12-20,1992,den,sea,1514.835,1342.987,0.796312815496117,10,6
1992-12-20,1992,clt,crd,1399.873,1406.016,0.5839009737246319,16,13
1992-12-20,1992,cin,nwe,1359.752,1305.48,0.6652067735087701,20,10
